price,accommodates,bedrooms,beds,room_type,property_type,latitude,longitude,availability_365,minimum_nights,maximum_nights,number_of_reviews,bathrooms
126.0,4,1.0,1.0,Entire home/apt,Entire rental unit,51.5146095,-0.1360685,39,1,365,15,1.0
225.0,5,3.0,3.0,Entire home/apt,Entire home,51.39884,-0.29051,315,2,70,21,1.5
2400.0,8,4.0,4.0,Entire home/apt,Entire rental unit,51.50055,-0.01717,364,1,1125,0,3.0
150.0,4,2.0,2.0,Entire home/apt,Entire condo,51.50607,-0.21896,273,2,120,38,2.0
180.0,6,4.0,2.0,Entire home/apt,Entire home,51.44189830794004,-0.1950321346521377,353,5,365,1,2.5
268.0,6,2.0,3.0,Entire home/apt,Entire rental unit,51.5120301457687,-0.1308312939384119,288,1,365,16,1.0
609.0,2,2.0,2.0,Entire home/apt,Entire rental unit,51.54396,-0.16085,8,1,1125,0,2.0
309.0,6,3.0,0.0,Entire home/apt,Entire home,51.47458,-0.25067,350,21,365,3,2.5
102.0,4,1.0,3.0,Entire home/apt,Entire rental unit,51.50498993159497,-0.2452804862667474,253,5,365,0,1.0
324.0,6,3.0,4.0,Entire home/apt,Entire townhouse,51.55018,-0.0384,318,5,28,5,2.5
821.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.5148,-0.15125,72,1,1125,5,2.0
34.0,1,1.0,1.0,Private room,Private room in townhouse,51.42658,-0.08987,160,4,1125,54,1.0
10.0,1,1.0,1.0,Private room,Private room in rental unit,51.37998,-0.09877,325,182,1125,0,1.0
1224.0,4,2.0,3.0,Entire home/apt,Entire serviced apartment,51.49978369999999,-0.1613531,70,1,89,0,2.0
125.0,4,1.0,2.0,Entire home/apt,Entire serviced apartment,51.48918176483511,-0.2129212311042835,217,4,365,23,1.0
277.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.52078700000001,-0.17208,343,2,365,1,2.0
86.0,2,1.0,1.0,Private room,Private room in condo,51.44087,-0.18615,227,3,1125,84,1.0
89.0,2,1.0,1.0,Private room,Private room in rental unit,51.563421484175386,-0.237876224031102,269,3,365,0,1.0
128.0,3,1.0,2.0,Private room,Private room in home,51.51423822224145,-0.2445093317159528,265,1,365,0,1.5
140.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.54775069999999,-0.0619307999999999,111,14,90,0,1.0
195.0,8,2.0,4.0,Entire home/apt,Entire home,51.51794781556513,-0.1957871184445484,311,3,365,46,1.0
103.0,5,1.0,3.0,Entire home/apt,Entire rental unit,51.52812019993339,-0.1764524728059768,62,1,30,85,1.0
387.0,6,4.0,4.0,Entire home/apt,Entire home,51.46128092425015,-0.2076411936344306,137,3,365,5,2.0
38.0,1,1.0,1.0,Private room,Private room in home,51.56335,-0.31682,77,3,30,43,1.0
45.0,1,1.0,1.0,Private room,Private room in rental unit,51.5343,0.08178,363,2,100,42,1.0
101.0,2,0.0,1.0,Entire home/apt,Entire rental unit,51.4934071477703,-0.2112806390944449,73,1,1125,3,1.0
228.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.514216328591374,-0.1008474941159269,317,4,365,109,1.0
176.0,4,1.0,3.0,Entire home/apt,Entire rental unit,51.499421891561525,-0.0523024052381515,15,2,365,6,1.0
88.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.54931,-0.16689,53,3,90,0,1.0
166.0,2,0.0,1.0,Entire home/apt,Entire rental unit,51.53602299993323,-0.4742408399789368,364,1,365,0,1.0
169.0,4,2.0,2.0,Entire home/apt,Entire condo,51.4908387,-0.3029096,175,4,150,7,2.0
199.0,3,1.0,2.0,Private room,Private room in rental unit,51.48607,-0.2005,358,7,100,0,1.0
237.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.53088,-0.08675,139,7,95,121,1.0
315.0,5,5.0,5.0,Private room,Private room in home,51.52631,-0.32721,365,1,365,2,2.0
267.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.497831137464445,-0.1866603109264765,52,14,160,0,2.0
43.0,2,1.0,1.0,Private room,Private room in home,51.54704,0.12701,362,1,365,2,1.0
9999.0,1,2.0,2.0,Entire home/apt,Entire rental unit,51.49333,-0.15073,87,1,365,0,1.0
147.0,3,1.0,2.0,Entire home/apt,Entire condo,51.52747979999999,-0.0571341,263,1,365,10,1.0
83.0,2,1.0,1.0,Entire home/apt,Entire villa,51.504866747180046,-0.3323056346376951,161,1,365,0,1.0
40.0,1,1.0,2.0,Private room,Private room in rental unit,51.52816093430221,-0.0462897030058262,31,2,7,2,1.0
413.0,8,3.0,4.0,Entire home/apt,Entire rental unit,51.51341,-0.06914,294,2,365,2,2.0
599.0,2,0.0,1.0,Entire home/apt,Entire rental unit,51.48794,-0.21253,365,3,1125,31,1.5
158.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.4387316,-0.1659006,338,14,35,4,1.0
135.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.51302,-0.1868901,64,1,365,30,1.0
188.0,5,,3.0,Entire home/apt,Entire home,51.5871611,0.1739281,269,1,365,1,1.0
109.0,4,1.0,2.0,Entire home/apt,Entire condo,51.52268,-0.22116,44,5,730,47,1.0
325.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.4816217,-0.2128003,313,30,1125,1,1.0
121.0,4,1.0,2.0,Private room,Room in hotel,51.51446,-0.1764,304,1,365,22,1.5
144.0,1,1.0,1.0,Entire home/apt,Entire rental unit,51.49489872356416,-0.1839588258889823,295,2,365,13,1.0
74.0,1,1.0,1.0,Private room,Private room in home,51.541177388952725,-0.0363588671262653,269,1,365,1,2.0
223.0,2,2.0,1.0,Entire home/apt,Entire rental unit,51.53491,-0.02921,365,2,1124,0,2.0
43.0,2,1.0,1.0,Private room,Private room in rental unit,51.3834714,-0.0978890999999999,257,1,365,1,1.0
1260.0,5,2.0,2.0,Entire home/apt,Entire home,51.50976,-0.15491,192,3,365,4,1.0
235.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.53869,-0.04449,358,1,365,0,1.0
414.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.51583,0.01076,365,4,365,1,1.5
649.0,7,3.0,4.0,Entire home/apt,Entire condo,51.51486,-0.1791,364,1,1125,1,1.5
364.0,8,3.0,4.0,Entire home/apt,Entire rental unit,51.52262,-0.11036,277,5,365,32,3.0
127.0,4,1.0,3.0,Entire home/apt,Entire serviced apartment,51.4766791,-0.0296608999999999,365,7,365,0,1.0
53.0,2,3.0,3.0,Private room,Private room in rental unit,51.57744,-0.01831,363,1,365,3,3.0
70.0,2,1.0,2.0,Private room,Private room in home,51.44989,-0.00285,296,2,7,138,1.0
124.0,6,2.0,3.0,Entire home/apt,Entire rental unit,51.5129612,-0.2769793,91,2,365,50,2.0
176.0,3,1.0,2.0,Entire home/apt,Entire condo,51.48505,-0.19562,222,8,365,17,1.0
54.0,2,1.0,1.0,Private room,Private room in home,51.50577577204401,-0.2274575613265561,338,2,365,11,1.0
41.0,2,1.0,0.0,Private room,Private room in home,51.34279,-0.12792,88,1,7,1,1.0
289.0,2,1.0,1.0,Private room,Room in hotel,51.532004647152455,-0.1913809779098518,361,1,365,0,1.0
466.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.53424,-0.2219,51,7,14,0,1.0
151.0,4,2.0,2.0,Entire home/apt,Entire condo,51.5396,-0.05194,2,2,49,21,1.0
79.0,2,1.0,1.0,Private room,Private room in rental unit,51.51127,0.01348,179,1,30,29,1.0
171.0,5,2.0,3.0,Entire home/apt,Entire rental unit,51.54739584651036,-0.0997111964464879,282,7,365,2,1.0
260.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.47605,-0.07224,362,5,365,15,2.0
42.0,2,1.0,1.0,Private room,Private room in rental unit,51.544603605899965,-0.150037407875061,257,1,365,18,
43.0,2,1.0,1.0,Private room,Private room in home,51.57003,-0.26921,2,1,14,86,1.5
255.0,7,1.0,4.0,Entire home/apt,Entire condo,51.5132718,-0.1838713,170,4,1125,33,1.0
200.0,2,2.0,2.0,Entire home/apt,Entire loft,51.50399,0.02007,266,1,1125,4,1.0
121.0,2,0.0,1.0,Entire home/apt,Entire rental unit,51.52395,-0.10265,338,1,365,44,1.0
52.0,1,1.0,1.0,Private room,Private room in rental unit,51.47585,-0.05089,268,10,28,0,1.0
19.0,2,1.0,2.0,Private room,Private room in home,51.537100535004434,0.0134492024064807,106,1,365,0,2.0
118.0,3,1.0,2.0,Entire home/apt,Entire rental unit,51.47465858735412,-0.3549850154830359,350,2,365,2,1.0
360.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.5194,-0.11851,24,1,1125,25,2.0
158.0,3,1.0,1.0,Entire home/apt,Entire rental unit,51.52453,-0.20153,269,4,1080,4,1.0
156.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.509411,-0.1313431,78,5,21,1,1.0
109.0,4,1.0,2.0,Entire home/apt,Entire rental unit,51.52078,-0.09757,335,2,365,0,1.0
155.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.48238,-0.12118,286,5,90,32,1.0
176.0,2,1.0,2.0,Private room,Room in hotel,51.51846,-0.1586,277,1,1125,92,1.0
315.0,4,3.0,4.0,Entire home/apt,Entire rental unit,51.59402,-0.14145,122,14,30,0,2.0
103.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.5293974,-0.0805533,237,2,210,4,1.0
96.0,3,1.0,2.0,Private room,Private room in rental unit,51.54558688071707,-0.0583488986813558,365,1,365,4,1.0
247.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.57735,-0.01487,269,1,30,0,1.0
74.0,3,2.0,2.0,Entire home/apt,Entire rental unit,51.54255849511341,-0.1969400019539601,18,14,180,11,1.0
135.0,5,2.0,2.0,Entire home/apt,Entire rental unit,51.59986528823417,-0.0267157206112398,56,4,89,13,2.0
185.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.49095,-0.14662,285,6,14,28,1.0
135.0,4,1.0,1.0,Entire home/apt,Entire rental unit,51.53219321590543,-0.1979495643825321,269,1,365,0,1.0
52.0,2,1.0,1.0,Private room,Private room in home,51.49200654749839,-0.0439313080578277,161,1,365,1,1.0
154.0,4,1.0,3.0,Entire home/apt,Entire rental unit,51.585778736823166,-0.203644192108601,349,2,365,4,1.0
6924.0,4,1.0,2.0,Entire home/apt,Entire rental unit,51.5695223,-0.1411044,326,1,1125,0,1.0
91.0,2,1.0,0.0,Entire home/apt,Entire rental unit,51.58312976690178,-0.0657614464364297,62,21,35,0,2.0
274.0,11,3.0,8.0,Entire home/apt,Entire home,51.56528167035341,-0.3064000865734783,360,1,365,2,2.0
90.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.54688,-0.07456,324,1,365,7,1.0
125.0,5,2.0,3.0,Entire home/apt,Entire rental unit,51.48295566771488,-0.0118605898732588,32,2,365,0,1.0
219.0,8,3.0,4.0,Entire home/apt,Entire home,51.46891,-0.06541,313,1,365,19,1.0
181.0,4,2.0,2.0,Entire home/apt,Entire loft,51.47605,-0.20887,270,3,90,8,2.0
97.0,2,1.0,1.0,Private room,Private room in condo,51.5477,-0.08422,358,1,60,8,1.0
38.0,1,1.0,1.0,Private room,Private room in home,51.43861,-0.12211,43,3,1125,159,1.5
309.0,7,1.0,4.0,Entire home/apt,Entire home,51.5461479742217,0.1985118383988127,364,1,365,0,2.0
83.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.5972476,-0.0593308999999999,246,1,365,9,1.0
64.0,2,1.0,1.0,Private room,Private room in rental unit,51.54959395812829,-0.0672306528061249,269,1,365,0,1.0
352.0,6,2.0,3.0,Entire home/apt,Entire rental unit,51.51205221833417,-0.1943641913287687,278,1,365,3,2.0
94.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.47129,-0.03506,315,1,365,0,1.0
102.0,2,1.0,1.0,Entire home/apt,Entire condo,51.5407619,-0.0854868,44,7,90,6,1.0
171.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.481430355844815,-0.1149991133136077,105,3,365,183,1.0
48.0,1,1.0,1.0,Private room,Private room in home,51.4822553901176,0.0646309629994262,365,1,1125,12,1.0
155.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.49372863769531,-0.1957979947328567,33,2,999,84,1.0
252.0,8,2.0,4.0,Entire home/apt,Entire rental unit,51.54471,-0.14282,163,2,365,48,2.0
91.0,2,1.0,1.0,Private room,Private room in townhouse,51.46795,-0.12899,314,2,1125,46,1.0
212.0,7,4.0,5.0,Entire home/apt,Entire home,51.60785050729378,-0.2149156853556633,270,4,365,0,2.5
130.0,6,2.0,4.0,Entire home/apt,Entire home,51.5305387,-0.4505639999999999,365,21,1125,0,1.0
129.0,1,1.0,1.0,Entire home/apt,Entire rental unit,51.54601477846802,-0.1905803382396698,167,6,30,0,1.0
61.0,2,1.0,1.0,Private room,Private room in condo,51.5482713,-0.1094156,261,2,60,35,1.5
149.0,3,1.0,1.0,Entire home/apt,Entire condo,51.50197142534737,-0.1022108618316865,336,2,7,2,1.0
166.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.50104,-0.09384,194,3,30,646,1.0
96.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.4151157,-0.2002166,261,2,365,23,1.0
69.0,2,1.0,1.0,Private room,Private room in rental unit,51.5261606445489,-0.2042679018117213,363,1,365,2,1.0
286.0,2,1.0,1.0,Entire home/apt,Entire serviced apartment,51.51718,-0.12711,48,2,1125,27,1.0
51.0,1,1.0,1.0,Private room,Private room in condo,51.57044,0.00037,343,2,365,2,1.0
36.0,2,1.0,1.0,Private room,Private room in home,51.53013,0.15865,357,1,365,6,1.0
1000.0,4,1.0,2.0,Hotel room,Room in boutique hotel,51.51415,-0.19208,365,1,1125,0,1.0
55.0,2,1.0,2.0,Private room,Private room in rental unit,51.494566393271406,-0.1919211093148931,99,2,20,3,1.0
63.0,2,1.0,1.0,Private room,Private room in condo,51.50146919165474,-0.0884049145772866,326,2,365,83,1.0
122.0,3,0.0,2.0,Entire home/apt,Entire condo,51.53247561051749,-0.0583781219512902,80,2,365,21,0.0
227.0,6,4.0,2.0,Entire home/apt,Entire home,51.56625,0.02232,225,5,365,0,2.5
60.0,4,1.0,0.0,Entire home/apt,Entire rental unit,51.50788,-0.22814,198,28,365,1,1.0
213.0,8,3.0,4.0,Entire home/apt,Entire home,51.60012873662362,-0.2711976480483429,357,1,1125,17,1.0
210.0,7,4.0,6.0,Entire home/apt,Entire rental unit,51.4827,-0.05271,335,3,1125,72,2.0
165.0,6,2.0,4.0,Entire home/apt,Entire rental unit,51.51312,-0.02873,175,1,365,0,2.0
90.0,2,1.0,1.0,Private room,Private room in townhouse,51.44769,-0.12121,259,2,28,22,2.0
704.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.48758,-0.1904,33,1,1125,0,2.5
105.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.56021,-0.04607,67,1,60,12,1.0
249.0,2,0.0,1.0,Entire home/apt,Entire serviced apartment,51.5133602,-0.1929587,124,1,365,21,1.0
132.0,4,2.0,1.0,Entire home/apt,Entire rental unit,51.50142596148187,0.1124728608520486,208,1,365,3,1.0
199.0,4,1.0,2.0,Entire home/apt,Entire rental unit,51.50497,-0.14698,340,2,365,0,1.0
375.0,8,4.0,4.0,Entire home/apt,Entire home,51.48230417229702,0.0626206291591483,364,1,1125,1,4.0
215.0,4,1.0,2.0,Entire home/apt,Entire rental unit,51.4606492,-0.1663855,105,2,999,2,1.0
207.0,4,1.0,3.0,Private room,Private room in bed and breakfast,51.5290099,-0.1216132,326,1,365,38,1.0
253.0,6,2.0,3.0,Entire home/apt,Entire rental unit,51.53,-0.10552,347,2,365,25,1.0
130.0,4,2.0,2.0,Entire home/apt,Entire condo,51.5047375,0.0257746,321,1,1125,80,1.0
164.0,3,1.0,1.0,Entire home/apt,Entire place,51.508,-0.1236,55,3,365,28,1.0
248.0,5,2.0,2.0,Entire home/apt,Entire serviced apartment,51.4997391,-0.0869212,76,3,14,12,2.0
120.0,4,3.0,4.0,Entire home/apt,Entire townhouse,51.53788,-0.04608,130,4,1125,7,1.5
128.0,1,,0.0,Entire home/apt,Entire rental unit,51.49672,-0.18683,168,3,365,4,1.0
179.0,8,2.0,4.0,Entire home/apt,Entire rental unit,51.49432,-0.19448,17,2,365,47,1.5
300.0,4,2.0,2.0,Entire home/apt,Entire townhouse,51.48345,-0.17023,238,1,365,60,2.5
86.0,4,1.0,2.0,Entire home/apt,Entire rental unit,51.58066,-0.03265,12,2,365,6,1.0
66.0,3,1.0,3.0,Private room,Private room in home,51.53232,0.04682,349,1,365,8,1.0
187.0,6,3.0,3.0,Entire home/apt,Entire rental unit,51.46128,-0.15808,39,3,365,0,2.0
52.0,2,1.0,1.0,Private room,Private room in condo,51.46821,-0.12489,18,1,21,84,1.0
614.0,10,4.0,5.0,Entire home/apt,Entire home,51.50701,-0.09469,261,5,365,10,3.0
37.0,2,1.0,1.0,Private room,Private room in bed and breakfast,51.6679648,-0.0267007,364,1,365,0,1.0
90.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.51454096455216,-0.0217537243416993,25,2,60,15,1.0
41.0,1,1.0,1.0,Private room,Private room in home,51.50141,-0.26354,33,3,15,61,1.5
150.0,2,1.0,1.0,Private room,Private room in condo,51.55223329689756,-0.0579439195739772,318,2,14,2,1.0
204.0,4,1.0,2.0,Entire home/apt,Entire rental unit,51.52736142062931,-0.120478452193498,171,1,365,23,1.0
81.0,3,1.0,1.0,Entire home/apt,Entire rental unit,51.57055743907191,-0.193678871725226,50,2,365,15,1.0
79.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.54055399471813,-0.0222010482068543,162,1,365,0,2.0
1780.0,3,1.0,2.0,Entire home/apt,Entire rental unit,51.52061872009222,-0.1721675211073047,364,1,1125,1,1.0
202.0,3,1.0,1.0,Entire home/apt,Entire rental unit,51.51759,-0.19143,0,1,365,4,1.0
43.0,2,1.0,1.0,Private room,Private room in townhouse,51.45369,-0.34134,15,1,28,12,1.0
181.0,2,1.0,1.0,Private room,Private room in rental unit,51.52832,-0.07602,83,2,30,8,1.0
500.0,6,4.0,4.0,Private room,Private room in townhouse,51.5363,-0.22236,180,6,10,0,3.0
94.0,3,0.0,1.0,Entire home/apt,Entire rental unit,51.51275,-0.17943,306,1,365,46,1.0
267.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.4916756,-0.1632845,15,5,365,0,1.0
78.0,2,1.0,1.0,Private room,Private room in bed and breakfast,51.55306,-0.21812,364,2,15,126,1.0
115.0,6,2.0,0.0,Entire home/apt,Entire rental unit,51.51716,-0.06198,356,1,365,8,1.0
29.0,2,1.0,1.0,Private room,Private room in home,51.54737,-0.35414,49,1,90,32,1.0
135.0,3,3.0,3.0,Entire home/apt,Entire rental unit,51.54863,-0.15221,365,28,1125,8,1.0
191.0,6,3.0,4.0,Entire home/apt,Entire condo,51.52104054748434,-0.2706253190130143,291,3,365,18,2.0
61.0,2,1.0,1.0,Private room,Private room in townhouse,51.45575714111328,-0.1850229948759079,44,1,14,375,1.5
195.0,6,3.0,5.0,Entire home/apt,Entire condo,51.4944285,0.0748371,59,1,1125,75,2.0
57.0,2,1.0,1.0,Private room,Private room in home,51.46799,-0.02382,83,1,365,36,2.5
27.0,1,1.0,1.0,Private room,Private room in home,51.48565556300582,0.0918510845194288,181,7,365,12,1.5
112.0,3,1.0,2.0,Private room,Private room in rental unit,51.47978862700561,-0.1999819625775311,320,1,365,10,1.0
39.0,2,1.0,1.0,Private room,Private room in home,51.37055,-0.11311,350,2,1125,98,2.0
55.0,2,1.0,1.0,Private room,Private room in rental unit,51.50709250256564,0.0168819797347796,79,1,365,33,1.5
296.0,4,2.0,2.0,Entire home/apt,Entire condo,51.5359835,-0.1039176,112,5,100,9,1.0
255.0,8,4.0,4.0,Entire home/apt,Entire home,51.46472766316203,-0.1205803826451301,209,7,365,0,3.0
54.0,1,1.0,1.0,Private room,Private room in home,51.56366249090258,-0.0947757051105032,61,1,14,201,1.0
135.0,4,1.0,1.0,Entire home/apt,Entire rental unit,51.55319,-0.09021,228,1,365,73,1.0
361.0,6,3.0,3.0,Entire home/apt,Entire rental unit,51.52076688240631,-0.1586896203343631,56,1,365,11,2.0
51.0,2,1.0,1.0,Private room,Private room in rental unit,51.49559,-0.1858,17,30,365,0,1.0
196.0,8,2.0,4.0,Entire home/apt,Entire rental unit,51.49390316167822,-0.1984368425009962,353,2,1125,18,1.0
94.0,6,3.0,3.0,Entire home/apt,Entire rental unit,51.422993187556834,-0.1304142213181601,174,2,180,2,1.5
171.0,8,4.0,5.0,Entire home/apt,Entire home,51.53090269549928,-0.0317979223828879,269,30,365,0,1.5
87.0,2,0.0,1.0,Entire home/apt,Entire rental unit,51.54573,-0.07557,348,3,365,75,1.0
115.0,6,2.0,3.0,Entire home/apt,Entire rental unit,51.61212,-0.0808,74,7,365,0,1.0
58.0,2,1.0,1.0,Private room,Private room in home,51.50282,-0.04391,39,1,32,288,1.0
46.0,2,2.0,2.0,Private room,Private room in rental unit,51.42164697297714,-0.1726511120796203,257,5,365,0,1.0
130.0,2,1.0,1.0,Entire home/apt,Entire condo,51.5035895420404,-0.2324220245630829,362,28,90,0,1.0
42.0,2,1.0,1.0,Private room,Private room in home,51.43015,-0.17036,341,1,365,57,1.0
68.0,2,1.0,1.0,Private room,Private room in rental unit,51.56571,-0.13373,364,3,800,17,1.0
165.0,2,1.0,1.0,Entire home/apt,Entire home,51.53157,-0.20974,361,1,365,29,1.0
63.0,1,1.0,1.0,Private room,Private room in condo,51.51694223680858,-0.056710127658098,204,3,5,40,1.0
97.0,2,1.0,1.0,Private room,Private room in guesthouse,51.42906,-0.30196,185,1,365,0,1.0
130.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.534791599473145,-0.0993841307821142,331,1,365,0,1.0
97.0,1,1.0,1.0,Private room,Private room in farm stay,51.34196,-0.1622,269,1,365,0,1.0
205.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.5443,-0.13966,346,4,365,30,1.0
105.0,4,2.0,3.0,Entire home/apt,Entire rental unit,51.46797,-0.12159,298,3,90,76,1.0
65.0,1,1.0,1.0,Private room,Private room in condo,51.49757680947456,-0.0187882035970687,81,1,30,0,1.0
126.0,3,1.0,1.0,Entire home/apt,Entire home,51.528390181313526,-0.1749201126379672,358,1,2,0,1.0
144.0,2,0.0,1.0,Entire home/apt,Entire rental unit,51.51123,-0.19431,57,4,730,11,1.0
49.0,2,1.0,1.0,Private room,Private room in home,51.45254483049455,-0.042109340429306,291,2,14,5,1.0
326.0,7,4.0,4.0,Entire home/apt,Entire rental unit,51.4856858968545,0.0101382305545006,351,2,365,11,1.0
188.0,5,2.0,2.0,Entire home/apt,Entire home,51.4771635,-0.0999988,338,5,365,8,1.0
425.0,6,2.0,3.0,Entire home/apt,Entire serviced apartment,51.51033,-0.13302,105,3,1125,8,2.0
165.0,2,1.0,1.0,Private room,Private room in rental unit,51.52439,-0.14121,50,1,1125,14,1.0
89.0,2,1.0,1.0,Private room,Private room in bed and breakfast,51.47334,-0.19132,348,5,365,1,1.5
117.0,4,2.0,1.0,Private room,Private room in rental unit,51.47800444840231,-0.1247240813885433,227,5,365,16,2.0
86.0,2,1.0,1.0,Entire home/apt,Entire condo,51.51726,0.01769,7,5,1125,7,1.0
115.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.54464,-0.07558,344,2,365,17,1.0
800.0,4,2.0,2.0,Entire home/apt,Entire condo,51.540153,-0.153087,206,2,30,10,2.0
149.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.5288,-0.20341,321,1,365,21,1.0
48.0,2,1.0,1.0,Private room,Private room in home,51.55247319999999,-0.0038493,208,1,365,12,1.0
220.0,4,,3.0,Private room,Private room in condo,51.49352,0.07175,269,1,365,0,1.5
285.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.5500537057256,-0.0403198578710596,364,28,365,0,1.0
108.0,3,1.0,2.0,Entire home/apt,Entire rental unit,51.55119,-0.14194,249,2,30,8,1.0
117.0,3,1.0,2.0,Entire home/apt,Entire rental unit,51.49102,-0.08475,5,1,1125,4,1.5
37.0,1,1.0,1.0,Private room,Private room in home,51.508935241154354,-0.4759566528636526,357,5,365,1,2.0
74.0,3,1.0,2.0,Private room,Private room in home,51.55878,-0.28546,93,1,365,0,1.0
294.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.52360336063138,-0.1136384322160335,97,2,365,32,2.5
440.0,4,2.0,2.0,Entire home/apt,Entire home,51.46679934316207,-0.1631543410499306,365,1,365,0,1.0
831.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.44288,-0.06691,28,9,60,0,1.0
108.0,7,3.0,0.0,Entire home/apt,Entire condo,51.562930469818006,-0.0480163226177805,23,1,365,3,2.5
236.0,6,2.0,6.0,Entire home/apt,Entire rental unit,51.56084776045388,-0.1178249422547701,135,1,1125,4,1.0
145.0,4,0.0,2.0,Entire home/apt,Entire condo,51.48931,-0.15626,156,5,365,2,1.0
207.0,4,1.0,2.0,Entire home/apt,Entire rental unit,51.48721,-0.11459,319,1,1125,15,1.0
500.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.5205998157756,-0.1357259815839901,7,1,365,2,2.0
96.0,3,1.0,2.0,Entire home/apt,Entire cottage,51.40177696418368,-0.3000691160559654,73,4,100,2,1.0
155.0,2,1.0,1.0,Entire home/apt,Entire condo,51.54932,-0.06067,288,4,15,1,1.0
67.0,1,1.0,1.0,Private room,Room in hotel,51.52298433213674,-0.1602063111145013,331,1,365,18,1.0
52.0,2,1.0,1.0,Private room,Private room in condo,51.33390005689121,-0.1234049814758209,365,1,365,0,1.0
541.0,14,5.0,7.0,Entire home/apt,Entire home,51.534422004914376,0.009315030201184,346,1,1125,6,2.0
245.0,8,4.0,5.0,Entire home/apt,Entire home,51.40087379736337,-0.0667772814631462,354,1,1125,13,2.0
126.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.6081897,-0.1913805,24,3,365,3,1.0
87.0,1,1.0,1.0,Private room,Room in hotel,51.51357,-0.17848,316,1,28,1,1.0
141.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.48892740057296,-0.0980401205228542,243,2,30,6,2.0
134.0,2,1.0,1.0,Private room,Room in hotel,51.51317,-0.17684,351,1,1125,1,1.0
52.0,2,1.0,2.0,Private room,Private room in home,51.61664042858485,-0.1779594995884937,337,2,365,1,2.0
260.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.5389217,-0.1078787,281,2,1125,111,1.0
34.0,2,1.0,1.0,Private room,Private room in rental unit,51.5115547,-0.2492716,129,3,180,2,2.0
50.0,2,1.0,1.0,Private room,Private room in home,51.5920529477414,-0.1035052748687803,358,3,365,1,1.0
1045.0,8,4.0,4.0,Entire home/apt,Entire villa,51.5755,-0.1583,31,10,730,2,4.5
92.0,2,1.0,1.0,Entire home/apt,Entire rental unit,51.55295,-0.24371,320,1,365,7,1.0
195.0,5,2.0,3.0,Entire home/apt,Entire condo,51.44659558817386,-0.2014113126051286,97,2,365,17,2.0
136.0,2,1.0,1.0,Entire home/apt,Entire condo,51.48834,-0.13891,279,3,365,16,1.0
225.0,6,3.0,4.0,Entire home/apt,Entire home,51.45694366858166,-0.0704685657520634,312,6,90,3,2.0
121.0,4,2.0,0.0,Entire home/apt,Entire rental unit,51.49312,-0.277,238,7,30,36,1.0
198.0,4,2.0,2.0,Entire home/apt,Entire rental unit,51.42242214907748,-0.1670809620594704,269,5,365,0,1.0
551.0,6,3.0,3.0,Entire home/apt,Entire home,51.555668260021406,-0.1817987685322387,0,1,1125,1,3.5
308.0,4,2.0,2.0,Entire home/apt,Entire condo,51.49769,-0.20028,160,3,365,10,2.5
